Symbol,Sector
PKSAX,Industrials
RRMVX,Industrials
PKSFX,Industrials
VSCRX,Industrials
TAMVX,Industrials
TRMIX,Industrials
TRMCX,Industrials
FRNCX,Industrials
CUBAX,Industrials
TSSCX,Industrials
FDLSX,Industrials
AADBX,Industrials
PKSCX,Industrials
BPGIX,Industrials
NPSFX,Industrials
FFFEX,Industrials
RRTAX,Industrials
PARAX,Industrials
SUSYX,Industrials
JIBBX,Industrials
JIJSX,Industrials
TRRAX,Industrials
NFRFX,Industrials
FSBCX,Industrials
FSBKX,Industrials
FSTBX,Industrials
PRSIX,Industrials
SBFIX,Industrials
RYHHX,Industrials
IPFPX,Industrials
PFPFX,Industrials
KWICX,Industrials
KWIAX,Industrials
GILDX,Industrials
RYHGX,Industrials
RYHDX,Industrials
GIFCX,Industrials
GIFAX,Industrials
GIFPX,Industrials
GIFIX,Industrials
GIOCX,Industrials
GIOAX,Industrials
GIOPX,Industrials
GIOIX,Industrials
MIOPX,Industrials
FIIVX,Industrials
FARVX,Industrials
BTTTX,Industrials
FIRVX,Industrials
FIRSX,Industrials
NFFCX,Industrials
NFRIX,Industrials
NCOIX,Industrials
NFRAX,Industrials
ACTEX,Industrials
FRQIX,Industrials
FIRRX,Industrials
SEGPX,Industrials
CBMSX,Industrials
VEVRX,Industrials
VEVIX,Industrials
FIROX,Industrials
FIOAX,Industrials
FIOIX,Industrials
FRIMX,Industrials
FIRMX,Industrials
FIXIX,Industrials
FISMX,Industrials
FIASX,Industrials
FTISX,Industrials
GIBIX,Industrials
GIBCX,Industrials
GIBLX,Industrials
FICSX,Industrials
PTIAX,Industrials
NQWFX,Industrials
NWQIX,Industrials
NWQAX,Industrials
NWQCX,Industrials
GILCX,Industrials
VSCGX,Industrials
FGADX,Industrials
ITTIX,Industrials
MAPOX,Industrials
FIRNX,Industrials
MTINX,Industrials
MTXVX,Industrials
GETGX,Industrials
VEVCX,Industrials
SIUPX,Industrials
SIUSX,Industrials
GIUSX,Industrials
SDICX,Industrials
QGRNX,Industrials
SEVIX,Industrials
QGRCX,Industrials
CFAIX,Industrials
CCLAX,Industrials
SBFCX,Industrials
HAOYX,Industrials
IVWAX,Industrials
VGIVX,Industrials
JBFRX,Industrials
JHNBX,Industrials
CDICX,Industrials
DAINX,Industrials
JMBRX,Industrials
JMYAX,Industrials
FTSDX,Industrials
FASDX,Industrials
FSIDX,Industrials
FSDIX,Industrials
RYPDX,Industrials
ABLOX,Industrials
SIIEX,Industrials
RYCPX,Industrials
SWRLX,Industrials
SLVIX,Industrials
EGOAX,Industrials
EGOHX,Industrials
WFLLX,Industrials
BIECX,Industrials
WPLCX,Industrials
HCYAX,Industrials
HCYIX,Industrials
FCRSX,Industrials
JOBBX,Industrials
OMOIX,Industrials
LOGBX,Industrials
FDIGX,Industrials
FDFAX,Industrials
FPACX,Industrials
ITTAX,Industrials
IHAYX,Industrials
FDCGX,Industrials
FGFRX,Industrials
FGRSX,Industrials
FGFAX,Industrials
FSPSX,Industrials
SSIZX,Industrials
CYYYX,Industrials
CTORX,Industrials
RSMRX,Industrials
FCSDX,Industrials
JRBYX,Industrials
JPBRX,Industrials
JPYRX,Industrials
LKBAX,Industrials
PALRX,Industrials
JDVAX,Industrials
CDSIX,Industrials
JPDVX,Industrials
JDVSX,Industrials
GILHX,Industrials
VWENX,Industrials
PTIMX,Industrials
PTRMX,Industrials
FJSCX,Industrials
OMOAX,Industrials
VWELX,Industrials
PARJX,Industrials
TRRHX,Industrials
DHLSX,Industrials
DIAYX,Industrials
FFTMX,Industrials
PPIPX,Industrials
BSPIX,Industrials
MRAGX,Industrials
BSPAX,Industrials
MSGCX,Industrials
MIJFX,Industrials
LISIX,Industrials
SMMOX,Industrials
SHMMX,Industrials
SMMCX,Industrials
FLCSX,Industrials
FLCCX,Industrials
FALAX,Industrials
PRWCX,Industrials
TRAIX,Industrials
MJFOX,Industrials
NHCCX,Industrials
NHMCX,Industrials
NHMAX,Industrials
NHMRX,Industrials
NHMFX,Industrials
FIDLX,Industrials
FALIX,Industrials
FETKX,Industrials
FVDKX,Industrials
PACLX,Industrials
MSGAX,Industrials
MSGGX,Industrials
MSGRX,Industrials
NRIAX,Industrials
NRIIX,Industrials
NRICX,Industrials
NRIFX,Industrials
JHQCX,Industrials
LEVIX,Industrials
LEVOX,Industrials
JHQPX,Industrials
JHQRX,Industrials
FTRVX,Industrials
BIEAX,Industrials
BIIEX,Industrials
USBLX,Industrials
MXXVX,Industrials
GMOKX,Industrials
BVEFX,Industrials
BVEIX,Industrials
GMRPX,Industrials
FAMFX,Industrials
RYCIX,Industrials
VTMFX,Industrials
JOBEX,Industrials
VGENX,Industrials
VGELX,Industrials
FANIX,Industrials
FAGNX,Industrials
FSENX,Industrials
RYOIX,Industrials
PRHSX,Industrials
THISX,Industrials
JFNSX,Industrials
JAGLX,Industrials
JNGLX,Industrials
JFNIX,Industrials
JFNAX,Industrials
JFNCX,Industrials
FBTTX,Industrials
FBTAX,Industrials
DDDAX,Industrials
DDDIX,Industrials
DDDCX,Industrials
ADKSX,Industrials
GMDZX,Industrials
MRIGX,Industrials
KCCB,Industrials
REVS,Industrials
LOUP,Industrials
UCON,Industrials
VRT,Industrials
KOMP,Industrials
TFII,Industrials
AAAU,Industrials
AIIQ,Industrials
AOIL,Industrials
ARKF,Industrials
ABEQ,Industrials
AMOM,Industrials
ACEL,Consumer Cyclical
ALUS,Financial Services
AFSM,Industrials
AFMC,Industrials
AIO,Industrials
ACSG,Industrials
OIBR-C,Communication Services
AFLG,Industrials
AUSF,Industrials
BILL,Technology
AVDV,Industrials
RFL,Healthcare
BKR,Energy
AWTM,Industrials
BOUT,Industrials
BRBR,Consumer Defensive
BMEZ,Industrials
BRK-A,Financial Services
GLDM,Industrials
IDNA,Industrials
IHYD,Industrials
J,Industrials
CHIU,Industrials
EMNT,Industrials
CHIS,Industrials
CHIR,Industrials
INDS,Industrials
CHIL,Industrials
CHIK,Industrials
CHIH,Industrials
DMRE,Industrials
IHYV,Industrials
GLEO,Financial Services
IQIN,Industrials
JAGG,Industrials
GBUG,Industrials
FLLA,Industrials
GBUY,Industrials
IDRV,Industrials
EWCO,Industrials
IMFC,Industrials
IMFP,Industrials
EMSG,Industrials
GLIF,Industrials
DNK,Real Estate
EIC,Industrials
FOVL,Industrials
IG,Industrials
HIBL,Industrials
IJAN,Industrials
HIBS,Industrials
FFEU,Industrials
IQSI,Industrials
EINC,Industrials
HAUZ,Industrials
FLSP,Industrials
FJNK,Industrials
FLSA,Industrials
IQSU,Industrials
IHAK,Industrials
DBEH,Industrials
EJUL,Industrials
IIGD,Industrials
HYGV,Industrials
FINV,Financial Services
BRMK,Real Estate
GDAT,Industrials
HTAB,Industrials
JHCS,Industrials
EPAC,Industrials
IIGV,Industrials
FISR,Industrials
JHEM,Industrials
FLZA,Industrials
EAGG,Industrials
CMDY,Industrials
FITE,Industrials
BUL,Industrials
GFIN,Industrials
CSPR,Consumer Cyclical
FDHY,Industrials
JIGB,Industrials
ECLN,Industrials
FUMB,Industrials
DBMF,Industrials
HTEC,Industrials
GBDV,Industrials
FIVG,Industrials
DBLV,Industrials
IDY,Industrials
GAZ,Industrials
JIH,Financial Services
FSMD,Industrials
GDMA,Industrials
DMDV,Industrials
FSMB,Industrials
IRBO,Industrials
IBDT,Industrials
IBDU,Industrials
IJUL,Industrials
FRLG,Industrials
DSTL,Industrials
GNAF,Industrials
HYTR,Industrials
GDNA,Industrials
DAO,Communication Services
FLCB,Industrials
FNGO,Industrials
IEMD,Industrials
FNGS,Industrials
FNGU,Industrials
FNGZ,Industrials
EJAN,Industrials
GMAN,Industrials
FEUL,Industrials
FHI,Financial Services
EASG,Industrials
EASI,Industrials
DIET,Industrials
GLBY,Industrials
IXSE,Industrials
IEMV,Industrials
IVOL,Industrials
ERSX,Industrials
HAIL,Industrials
CNRG,Industrials
SCU,Financial Services
SCOM,Industrials
SFTW,Financial Services
PASS,Industrials
ROKT,Industrials
QARP,Industrials
LGOV,Industrials
SFYF,Industrials
NTCO,Consumer Defensive
PPTY,Industrials
KEMX,Industrials
NEED,Industrials
LACK,Industrials
ONTO,Technology
LEND,Industrials
JUST,Industrials
RYCE,Consumer Defensive
SMHB,Industrials
MTGP,Industrials
JMBS,Industrials
PEAK,Real Estate
SBUG,Industrials
PFFA,Industrials
PFFL,Industrials
RIDV,Industrials
NUHY,Industrials
RWCD,Industrials
NREF,Real Estate
PINE,Real Estate
PING,Technology
PTBD,Industrials
ROSC,Industrials
OSCV,Industrials
KALL,Industrials
NET,Technology
NEX,Energy
RWED,Industrials
NRGD,Industrials
OCFT,Technology
NRGO,Industrials
NRGZ,Industrials
SMOG,Industrials
NRGU,Industrials
QLV,Industrials
PYPE,Industrials
PIPR,Financial Services
RWDE,Industrials
KLCD,Industrials
KMED,Industrials
RWDC,Industrials
SPTI,Industrials
SNPE,Industrials
LCR,Industrials
PFLD,Industrials
RWGV,Industrials
QINT,Industrials
PTIN,Industrials
NERD,Industrials
NVST,Healthcare
SDAG,Industrials
RWIU,Industrials
SPXB,Industrials
REDV,Industrials
QQH,Industrials
PACA,Industrials
LGH,Industrials
QLVD,Industrials
MUST,Industrials
QLVE,Industrials
MUTE,Industrials
NETL,Industrials
RTL,Industrials
MJJ,Industrials
NMCO,Industrials
SDCI,Industrials
MJO,Industrials
SI,Financial Services
SIMS,Industrials
PULS,Industrials
OPER,Industrials
NUSI,Industrials
RAAX,Industrials
QRFT,Industrials
NTSX,Industrials
QDIV,Industrials
RWLS,Industrials
PQIN,Industrials
RPAR,Industrials
SDGA,Industrials
MARB,Industrials
RAFE,Industrials
QGRO,Industrials
JOYY,Industrials
PLAT,Industrials
SEIX,Industrials
PHYL,Industrials
MIDF,Industrials
OVB,Industrials
OVF,Industrials
OVL,Industrials
OVM,Industrials
MXDE,Industrials
SPBO,Industrials
OVS,Industrials
OVV,Energy
SPCE,Industrials
SCHJ,Industrials
SCHI,Industrials
RWSL,Industrials
SCHQ,Industrials
ONLN,Industrials
PEXL,Industrials
RWVG,Industrials
RDOG,Industrials
MOTO,Industrials
RWUI,Industrials
LSAF,Industrials
SBE,Financial Services
QTUM,Industrials
RYZZ,Industrials
KSCD,Industrials
SPEU,Industrials
KDFI,Industrials
TFC,Financial Services
ZGBR,Industrials
XCOM,Industrials
TAWK,Industrials
WWJD,Industrials
WANT,Industrials
USHG,Industrials
TAXF,Industrials
YCOM,Industrials
XMVM,Industrials
WOMN,Industrials
TPHD,Industrials
SZNE,Industrials
XLSR,Industrials
TBND,Industrials
TRND,Industrials
XMHQ,Industrials
VVNT,Industrials
TECB,Industrials
TPIF,Industrials
VPC,Industrials
UCOM,Industrials
TPLC,Industrials
SSUS,Industrials
ZJPN,Industrials
UBOT,Industrials
WBIN,Industrials
WBIT,Industrials
URNM,Industrials
UTRN,Industrials
ZCAN,Industrials
ZIG,Industrials
USSG,Industrials
VALT,Industrials
USI,Industrials
ULTR,Industrials
ZDEU,Industrials
VEL,Financial Services
SRVR,Industrials
ZHOK,Industrials
WEBL,Industrials
SWAN,Industrials
WEBS,Industrials
WIZ,Industrials
VRAI,Industrials
THCX,Industrials
XLC,Industrials
YGRN,Industrials
TPSC,Industrials
XSMO,Industrials
WTRG,Utilities
VEGN,Industrials
XOUT,Industrials
COFS,Financial
CLSK,Technology
AGNCP,Real Estate
DUOT,Industrials
HUIZ,Financial Services
RVMD,Healthcare
AVDR,Healthcare
MDRRP,Real Estate
ADXN,Industrials
PAE,Industrials
AMHCW,Industrials
AGNCO,Real Estate
ARQT,Healthcare
APXTU,Financial Services
ALRS,Financial Services
APXTW,Industrials
APXT,Financial Services
AACG,Consumer Defensive
APRE,Healthcare
ANPC,Healthcare
AMHCU,Financial Services
PAEWW,Industrials
ETTX,Healthcare
MDRR,Real Estate
ORSNW,Industrials
NPA,Financial Services
WCLD,Industrials
AHCO,Healthcare
AIH,Healthcare
PDEV,Industrials
AMHC,Financial Services
BRP,Financial Services
CNTG,Healthcare
FITBO,Financial Services
BSBK,Financial Services
PHAT,Healthcare
BBQ,Consumer Cyclical
VIACA,Communication Services
SDC,Healthcare
BSBE,Industrials
OPCH,Healthcare
PGNY,Healthcare
PRDO,Consumer Defensive
VIAC,Communication Services
DHC,Real Estate
NLOK,Technology
SVC,Real Estate
IPHA,Healthcare
TXG,Healthcare
MCBS,Financial Services
PPD,Healthcare
DDOG,Technology
HQI,Industrials
YAYO,Technology
BDTX,Healthcare
FREQ,Healthcare
IMAB,Healthcare
GTEC,Industrials
SAQNU,Financial Services
CRNC,Technology
SSPK,Financial Services
BSDE,Industrials
GRTX,Healthcare
CHPMU,Financial Services
HBT,Financial Services
DFNSU,Financial Services
FLLCW,Industrials
BUG,Industrials
CNSP,Healthcare
STSA,Healthcare
GHIVU,Financial Services
TCOM,Consumer Cyclical
REYN,Consumer Cyclical
EXPCW,Industrials
PGEN,Healthcare
MBNKP,Financial Services
RILYP,Financial Services
WKEY,Technology
HUGE,Healthcare
FSRVU,Financial Services
HCCOW,Industrials
IMVT,Healthcare
HCCO,Financial Services
LATN,Financial Services
HCCOU,Financial Services
FSRVW,Industrials
RCEL,Healthcare
PTON,Consumer Cyclical
ORSN,Financial Services
TELA,Healthcare
VERO,Healthcare
GRNVU,Financial Services
PNTG,Healthcare
CIICU,Financial Services
CHPM,Financial Services
NTRSO,Financial Services
SDGR,Healthcare
ONEM,Healthcare
BXRX,Healthcare
LIZI,Communication Services
XP,Financial Services
CABA,Healthcare
PTAC,Financial Services
MCMJW,Industrials
CIICW,Industrials
IMVTW,Industrials
GOODN,Real Estate
GRNVW,Industrials
FRG,Consumer Cyclical
SRACW,Industrials
PWFL,Technology
PFHD,Financial Services
KRKR,Communication Services
IGMS,Healthcare
TARA,Healthcare
OCGN,Healthcare
CPZ,Industrials
SRAC,Financial Services
ONEW,Consumer Cyclical
ESPO,Industrials
XGN,Healthcare
SWKH,Financial Services
CNNB,Financial Services
QMCO,Industrials
KRMD,Healthcare
GNSS,Technology
FRHC,Financial Services
LIVKU,Financial Services
DRTT,Industrials
AVGOP,Technology
LIVKW,Industrials
JAN,Industrials
NYMTM,Real Estate
BEAM,Healthcare
GRNV,Financial Services
SIVBP,Financial Services
OPRT,Financial Services
FUTU,Financial Services
EXPC,Financial Services
BNTX,Healthcare
SWTX,Healthcare
HERO,Industrials
DHCNL,Industrials
OYST,Healthcare
NPAUU,Financial Services
LATNW,Industrials
VIE,Healthcare
VIR,Healthcare
ZIONN,Financial Services
ZIONO,Financial Services
DUO,Real Estate
BSAE,Industrials
YGYIP,Consumer Defensive
LDEM,Industrials
CCAP,Financial Services
FLLC,Financial Services
BSCT,Industrials
CHPMW,Industrials
HAPP,Healthcare
BSJR,Industrials
LIVK,Financial Services
MDIA,Industrials
FLLCR,Industrials
EXPCU,Financial Services
BSJQ,Industrials
MCMJ,Industrials
EH,Industrials
GRWG,Consumer Cyclical
POTX,Industrials
SRACU,Financial Services
IMVTU,Healthcare
CIIC,Financial Services
BSMS,Industrials
GXTG,Industrials
ZIONP,Financial Services
HTIA,Real Estate
DRADP,Healthcare
SITM,Technology
BSML,Industrials
LATNU,Financial Services
UFO,Industrials
MOHO,Consumer Cyclical
ETNB,Healthcare
LMNL,Healthcare
ECOLW,Industrials
LMPX,Consumer Cyclical
PTACW,Industrials
NPAWW,Industrials
FSRV,Financial Services
NWGI,Consumer Cyclical
RAPT,Healthcare
BSCE,Industrials
BSCS,Industrials
SAQN,Financial Services
SONG,Communication Services
RLMD,Healthcare
SPT,Technology
SAQNW,Industrials
NRBO,Healthcare
THBR,Financial Services
MKD,Basic Materials
TFFP,Healthcare
MNPR,Healthcare
PTACU,Financial Services
PROF,Healthcare
QK,Real Estate
GRNVR,Industrials
THMO,Healthcare
THTX,Healthcare
GNRSU,Financial Services
SNCA,Healthcare
CAN,Technology
ANVS,Healthcare
INDO,Energy
PHGE,Healthcare
ELA,Consumer Cyclical
MTA,Basic Materials
DFBH,Industrials
DMTKW,Industrials
LFACW,Industrials
BSMP,Industrials
ARTLW,Industrials
DSKEW,Industrials
RILYH,Industrials
DFBHW,Industrials
BHFAL,Industrials
ARYAW,Industrials
CPAAW,Industrials
ROSEW,Industrials
COWNL,Industrials
DDMXW,Industrials
CYRXW,Industrials
BSMN,Industrials
PAVMZ,Industrials
HHHHW,Industrials
CTACW,Industrials
DDMXU,Industrials
SMMCW,Industrials
SOLOW,Industrials
BSMM,Industrials
CHNGU,Industrials
DISHV,Industrials
ABEOW,Industrials
MEDS,Industrials
DCOMP,Industrials
MFH,Industrials
CLPT,Industrials
GRIL,Industrials
DPHCW,Industrials
PAACR,Industrials
GLADD,Industrials
HWCPL,Industrials
TDACW,Industrials
DRIOW,Industrials
VKTXW,Industrials
FDUSZ,Industrials
CMFNL,Industrials
DEACW,Industrials
ALACR,Industrials
OFSSZ,Industrials
INBKZ,Industrials
OFSSL,Industrials
NFINW,Industrials
XBIOW,Industrials
PTMN,Industrials
IEAWW,Industrials
CREXW,Industrials
SLNOW,Industrials
LOACW,Industrials
TMCXU,Industrials
TANNZ,Industrials
MRCCL,Industrials
WHFBZ,Industrials
TMCX,Industrials
PHUNW,Industrials
GRSHW,Industrials
THCAW,Industrials
POLY,Industrials
TANNL,Industrials
TBLTU,Industrials
ZGYHU,Industrials
RILYM,Industrials
HJLIW,Industrials
APDNW,Industrials
TMCXW,Industrials
AIRTW,Industrials
HSAC,Industrials
OPESW,Industrials
ADILW,Industrials
CRSAW,Industrials
ATISW,Industrials
BVXVW,Industrials
EDTXW,Industrials
JFKKW,Industrials
JFKKR,Industrials
ANDAR,Industrials
MDGSW,Industrials
AGBAR,Industrials
ALGRW,Industrials
BNGOW,Industrials
TOTAW,Industrials
ZNWAA,Industrials
ALGRR,Industrials
GXGXW,Industrials
GECCN,Industrials
HCCHR,Industrials
CHEKZ,Industrials
ENTXW,Industrials
VTIQW,Industrials
SAMAW,Industrials
TBLTW,Industrials
SNOAW,Industrials
HCCHW,Industrials
OXSQL,Industrials
OXSQZ,Industrials
TZACW,Industrials
BROGR,Industrials
BROGU,Industrials
TIBRW,Industrials
USWSW,Industrials
HSACW,Industrials
THCBW,Industrials
LMFAW,Industrials
OTLKW,Industrials
PAACW,Industrials
LOACR,Industrials
OPGNW,Industrials
HHHHR,Industrials
THWWW,Industrials
NEWTL,Industrials
MNCLW,Industrials
BCDAW,Industrials
ACTTW,Industrials
ACAMW,Industrials
KERNW,Industrials
EVSIW,Industrials
EMMAW,Industrials
CFFAW,Industrials
AGBAW,Industrials
CHEKW,Industrials
GMHIW,Industrials
FPAYW,Industrials
FMCIW,Industrials
EYEGW,Industrials
IMACW,Industrials
INSUW,Industrials
TKKSR,Industrials
PNNTG,Industrials
FDUSG,Industrials
ZCZZT,Industrials
RILYN,Industrials
OFSSI,Industrials
ORSNR,Industrials
ZJZZT,Industrials
BSMO,Industrials
ZIONL,Industrials
GLADL,Industrials
DHCNI,Industrials
JMPNL,Industrials
SSPKW,Industrials
VERBW,Industrials
ANDAW,Industrials
SHIPZ,Industrials
BWMCW,Industrials
CNFRL,Industrials
TKKSW,Industrials
DWEQ,Industrials
BSMT,Industrials
BSMR,Industrials
SONGW,Industrials
BSMQ,Industrials
TOTAR,Industrials
DWUS,Industrials
FLMNW,Industrials
HSACU,Industrials
PSTVZ,Industrials
JMPNZ,Industrials
LMRKN,Industrials
KTOVW,Industrials
DWAW,Industrials
RILYO,Industrials
PACQW,Industrials
AMCIW,Industrials
RILYI,Industrials
NGHCZ,Industrials
THBRW,Industrials
ATEST-C,Industrials
CCC-WS,Industrials
BWL-A,Industrials
SCCB,Industrials
NRCG,Industrials
LTSK,Industrials
ATEST,Industrials
LTSF,Industrials
LTSH,Industrials
KLR,Industrials
SACC,Industrials
EQX,Basic Materials
BRBS,Industrials
MLSNT.PA,Industrials
CBR.PA,Industrials
PATBS.PA,Industrials
OLGNV.PA,Industrials
VERBS.PA,Industrials
MLBAR.PA,Industrials
FATBS.PA,Industrials
MLPSH.PA,Industrials
PABSB.PA,Industrials
CUR.LS,Industrials
ALIVA.PA,Industrials
MLSKN.PA,Industrials
BGHS.AS,Industrials
MLSCH.PA,Industrials
ALVIA.PA,Industrials
MLSHD.PA,Industrials
MBWBT.PA,Industrials
MBWSZ.PA,Industrials
PSMP.BR,Industrials
VVY.AS,Healthcare
MLSMP.PA,Industrials
WES.AS,Industrials
VERIZ.BR,Industrials
VALE3.PA,Industrials
STTL.BR,Industrials
ALTLX.PA,Industrials
VTA.AS,Financial Services
MLVAL.PA,Industrials
VMGBS.PA,Industrials
TFG.AS,Industrials
PRBS1.PA,Industrials
DSC1W.AS,Industrials
FTRN.PA,Industrials
GTBP.PA,Industrials
MLAGA.PA,Industrials
GAUBS.PA,Industrials
QGCBT.PA,Industrials
ALDOL.PA,Industrials
ALNOR.LS,Industrials
MLSTM.PA,Industrials
VMGBW.PA,Industrials
DRVBS.PA,Industrials
MLEAV.PA,Industrials
VMGBV.PA,Industrials
VMGBT.PA,Industrials
FOOTL.BR,Industrials
BUDBS.PA,Industrials
PPLAA.AS,Industrials
VMGBX.PA,Industrials
COMAE.LS,Industrials
PUBBS.PA,Industrials
ALDBS.PA,Industrials
MLLOG.PA,Industrials
MLAGE.LS,Industrials
NLFBS.PA,Industrials
ALOCA.PA,Industrials
ALEBS.PA,Industrials
MLGRD.PA,Industrials
MLFXO.PA,Industrials
ALEMV.PA,Consumer Cyclical
CYBBS.PA,Industrials
PABSA.PA,Industrials
MLDYH.PA,Industrials
MLPVG.PA,Industrials
O2IBS.PA,Industrials
ALDSJ.PA,Industrials
CGGBS.PA,Industrials
MLAMY.PA,Industrials
MLAUD.PA,Industrials
MLMRE.PA,Industrials
INPHI.AS,Industrials
SIPH.PA,Industrials
ARDO.PA,Industrials
MLECO.PA,Industrials
MLPGO.PA,Industrials
AAA.AS,Industrials
OIR.LS,Industrials
MLJSA.PA,Industrials
PROBT.PA,Industrials
ALRGR.PA,Industrials
HUNDP.AS,Industrials
MROIL.BR,Industrials
ALCBS.PA,Industrials
PRBS2.PA,Industrials
MLDWC.PA,Industrials
MLEDU.PA,Industrials
MLLOI.PA,Industrials
ALDBY.PA,Industrials
MLDAM.PA,Industrials
PPLA.AS,Industrials
PPLAB.AS,Industrials
UG.PA,Industrials
NLFBU.PA,Industrials
LTA.PA,Industrials
DEXB.BR,Industrials
CGGBT.PA,Industrials
MCBS2.PA,Industrials
CYBBT.PA,Industrials
MLMNR.PA,Industrials
GECBT.PA,Industrials
ABNX.PA,Healthcare
AKA.PA,Technology
MAKBT.PA,Industrials
EURBU.PA,Industrials
FEN.LS,Real Estate
MDWBS.PA,Industrials
BAMA.AS,Industrials
MLMTD.PA,Industrials
MLMR.LS,Industrials
MLM24.LS,Industrials
ALMTH.PA,Industrials
MLIPO.PA,Industrials
ALWOO.PA,Industrials
ARTE.PA,Industrials
KA.AS,Industrials
ODBS2.PA,Industrials
KKOWA.PA,Industrials
RRX.TO,Industrials
PFH.TO,Industrials
TRF-UN.TO,Industrials
PXX.TO,Industrials
FHY.TO,Industrials
HMF.TO,Industrials
ICP.TO,Industrials
FAO.TO,Industrials
CWF.TO,Industrials
HXT.TO,Industrials
MPV.TO,Industrials
NEW-A.TO,Industrials
PJC-A.TO,Industrials
FGL.TO,Industrials
DCI.TO,Industrials
ABK-A.TO,Industrials
XCR.TO,Industrials
AUE.TO,Industrials
CZQ.TO,Industrials
EOM.TO,Industrials
GDS.TO,Industrials
LEX.TO,Industrials
FGU.TO,Industrials
IAE.TO,Industrials
CWO.TO,Industrials
EGZ.TO,Industrials
LIQ.TO,Industrials
MSL.TO,Industrials
KLG.TO,Industrials
MAR.TO,Industrials
MBT.TO,Industrials
DW.TO,Industrials
PXF.TO,Industrials
FTP.TO,Industrials
SLW.TO,Industrials
NXC.TO,Industrials
MERC-U.TO,Industrials
HLP-U.TO,Industrials
FRC.TO,Industrials
CBN.TO,Industrials
CGI.TO,Financial Services
GBU.TO,Industrials
HVU.TO,Industrials
AXY.TO,Industrials
HYB-UN.TO,Industrials
IRG.TO,Industrials
AMI.TO,Industrials
XGR.TO,Industrials
NAL.TO,Industrials
MNW.TO,Industrials
AF.TO,Industrials
CEF-A.TO,Industrials
DDC.TO,Industrials
HGC.TO,Industrials
HGN.TO,Industrials
GZT.TO,Industrials
HQD.TO,Industrials
BSE-UN.TO,Industrials
BOX-UN.TO,Industrials
DMM.TO,Industrials
FBS-B.TO,Industrials
LMP.TO,Industrials
ARZ.TO,Industrials
DEN.TO,Industrials
AZ.TO,Industrials
CRN.TO,Industrials
DH.TO,Industrials
NGI-UN.TO,Industrials
CBQ.TO,Industrials
RTU-UN.TO,Industrials
DA-A.TO,Industrials
CGC.TO,Industrials
IRD.TO,Industrials
FCE.TO,Industrials
AEZ.TO,Industrials
CIE.TO,Industrials
AYA.TO,Industrials
FGM.TO,Industrials
ZEL.TO,Industrials
XUS.TO,Industrials
CYT.TO,Industrials
DHX-B.TO,Industrials
FGV.TO,Industrials
BX.TO,Industrials
CRQ.TO,Industrials
BBO.TO,Industrials
HXS.TO,Industrials
CXR.TO,Industrials
MAY.TO,Industrials
HTD.TO,Industrials
COM.TO,Industrials
NAF-UN.TO,Industrials
AGU.TO,Industrials
FCY.TO,Industrials
DCD-UN.TO,Industrials
NRE.TO,Industrials
GII-UN.TO,Industrials
XGC.TO,Industrials
OXF.TO,Industrials
FUM.TO,Industrials
CVL.TO,Industrials
NPC.TO,Industrials
LRT-UN.TO,Industrials
ADC-UN.TO,Industrials
MST-UN.TO,Industrials
AV-UN.TO,Industrials
DWI.TO,Industrials
HTO-UN.TO,Industrials
LVU-UN.TO,Industrials
